Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,setValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,getNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,setNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,getStringValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,getTextContent,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,setTextContent,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,selectAncestors,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,selectAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DOMIndexer.java,org.exist.dom.memtree.DOMIndexer,scan,throws-declaration,EXistException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DOMIndexer.java,org.exist.dom.memtree.DOMIndexer,storeAttributes,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,getNamedItem,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,getNamedItemNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,setNamedItem,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,setNamedItem,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,setNamedItemNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,setNamedItem,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,removeNamedItem,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,removeNamedItem,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,removeNamedItemNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,removeNamedItem,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName,QName,throws-declaration,QName.IllegalQNameException,propagate,,
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName,extractPrefix,throws-declaration,QName.IllegalQNameException,propagate,,
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName,extractLocalName,throws-declaration,QName.IllegalQNameException,propagate,,
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName,parse,throws-declaration,QName.IllegalQNameException,propagate,,
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName,parse,throws-declaration,QName.IllegalQNameException,propagate,,
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName,parse,throws-declaration,QName.IllegalQNameException,propagate,,
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName$WildcardLocalPartQName,parseFromPrefix,throws-declaration,QName.IllegalQNameException,propagate,,
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName$WildcardLocalPartQName,parseFromPrefix,throws-declaration,QName.IllegalQNameException,propagate,,
exist-core/src/main/java/org/exist/util/crypto/digest/DigestOutputStream.java,org.exist.util.crypto.digest.DigestOutputStream,write,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/crypto/digest/DigestOutputStream.java,org.exist.util.crypto.digest.DigestOutputStream,write,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/crypto/digest/DigestInputStream.java,org.exist.util.crypto.digest.DigestInputStream,read,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/crypto/digest/DigestInputStream.java,org.exist.util.crypto.digest.DigestInputStream,read,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/crypto/digest/DigestInputStream.java,org.exist.util.crypto.digest.DigestInputStream,skip,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/SingleInstanceConfiguration.java,org.exist.util.SingleInstanceConfiguration,SingleInstanceConfiguration,throws-declaration,DatabaseConfigurationException,propagate,,
exist-core/src/main/java/org/exist/util/SingleInstanceConfiguration.java,org.exist.util.SingleInstanceConfiguration,SingleInstanceConfiguration,throws-declaration,DatabaseConfigurationException,propagate,,
exist-core/src/main/java/org/exist/util/SingleInstanceConfiguration.java,org.exist.util.SingleInstanceConfiguration,SingleInstanceConfiguration,throws-declaration,DatabaseConfigurationException,propagate,,
exist-core/src/main/java/org/exist/util/CollectionScanner.java,org.exist.util.CollectionScanner,scan,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/util/CollectionScanner.java,org.exist.util.CollectionScanner,scan,throws-declaration,XMLDBException,propagate,,
exist-core/src/main/java/org/exist/util/CharSlice.java,org.exist.util.CharSlice,write,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/ValueOccurrences.java,org.exist.util.ValueOccurrences,compareTo,try-catch,XPathException,printStackTrace+recover,,
exist-core/src/main/java/org/exist/util/ValueOccurrences.java,org.exist.util.ValueOccurrences,toString,try-catch,XPathException,custom,,
exist-core/src/main/java/org/exist/util/SSLHelper.java,org.exist.util.SSLHelper,initialize,try-catch,NoSuchAlgorithmException,log+recover,Log4j,ERROR
exist-core/src/main/java/org/exist/util/SSLHelper.java,org.exist.util.SSLHelper,initialize,try-catch,KeyManagementException,log+recover,Log4j,ERROR
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils,copy,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils,delete,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils,deleteQuietly,try-catch,IOException,log+recover,Log4j,ERROR
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils,copyDirVisitor,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$CopyDirVisitor,preVisitDirectory,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$CopyDirVisitor,visitFile,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DeleteDirVisitor,visitFile,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DeleteDirVisitor,postVisitDirectory,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DeleteDirVisitor,sizeQuietly,try-catch,IOException,log+recover,Log4j,ERROR
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DeleteDirVisitor,measureFileStore,try-catch,IOException,log+recover,Log4j,ERROR
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DeleteDirVisitor,lastModifiedQuietly,try-catch,IOException,recover,Log4j,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,visitFile,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,mkdirsQuietly,try-catch,IOException,log+recover,Log4j,ERROR
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,list,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,list,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,copyWithDigest,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,copyWithDigest,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,copyWithDigest,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,copyWithDigest,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,digest,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/TraceableStateChanges.java,org.exist.util.TraceableStateChanges,clone,throws-declaration,CloneNotSupportedException,propagate,,
exist-core/src/main/java/org/exist/util/Compressor.java,org.exist.util.Compressor,compress,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/Compressor.java,org.exist.util.Compressor,compress,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/Compressor.java,org.exist.util.Compressor,uncompress,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/Compressor.java,org.exist.util.Compressor,uncompress,throws-declaration,IOException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/AbstractSerializer.java,org.exist.util.serializer.AbstractSerializer,setOutput,try-catch,NumberFormatException,custom,,
exist-core/src/main/java/org/exist/util/serializer/SerializerPool.java,org.exist.util.serializer.SerializerPool,borrowObject,try-catch,Exception,wrap,,
exist-core/src/main/java/org/exist/util/serializer/SerializerPool.java,org.exist.util.serializer.SerializerPool,returnObject,try-catch,Exception,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XHTML5Writer.java,org.exist.util.serializer.XHTML5Writer,writeDoctype,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,startDocument,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,declaration,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,endDocument,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,startElement,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,startElement,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,startElement,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,startElement,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,startElement,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,endElement,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,endElement,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,endElement,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,endElement,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,namespace,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,namespace,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,attribute,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,attribute,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,attribute,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,attribute,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,characters,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,characters,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,characters,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,characters,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,processingInstruction,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,processingInstruction,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,comment,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,comment,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,startCdataSection,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,startCdataSection,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,endCdataSection,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,endCdataSection,try-catch,IOException,wrap,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,cdataSection,throws-declaration,TransformerException,propagate,,
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,cdataSection,try-catch,IOException,wrap,,
